row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,permit_number
2504,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250413741
2518,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250414456
2520,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250414562
2527,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250414867
2534,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250415422
2544,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250416432
2548,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250416764
2549,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRFW20250416848
2552,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGR20240834026
2559,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRGS20240102123
2561,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20240521840
2562,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20240522830
2565,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20240939413
2573,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20241248024
2580,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250102541
2588,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250204868
2589,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250204977
2618,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250309852
2622,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250310101
2626,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250310629
2630,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250310986
2637,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250311412
2638,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250311417
2650,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250311724
2658,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250311909
2663,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312114
2672,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312380
2677,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312459
2680,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312552
2681,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312606
2683,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312629
2684,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312639
2690,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312913
2697,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250312930
2701,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250313059
2706,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250313121
2707,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250313136
2710,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250313293
2713,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250313499
2718,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250413670
2721,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250413808
2727,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250413831
2732,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250413960
2736,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250413982
2740,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414053
2742,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414062
2749,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414171
2750,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414174
2752,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414176
2758,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414246
2759,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414253
2760,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414265
2762,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414314
2763,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414337
2769,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414522
2776,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414777
2786,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250414972
2788,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250415053
2791,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250415149
2792,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250415248
2800,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250415596
2804,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250415758
2814,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250416023
2815,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250416025
2825,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250416291
2836,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250416592
2842,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250416741
2851,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250416974
2867,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250417563
2868,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250417566
2870,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250417573
2875,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250417637
2877,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250417652
2885,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRGS20250418313
2886,permit_class,knn,Residential-Multi-Family,0.8,nearest_neighbors,True,PRHV20121124643
2887,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20240937472
2888,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20241040665
2889,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRHV20241251197
2897,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRHV20250208313
2902,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRHV20250208582
2907,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRHV20250309931
2911,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250310477
2916,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRHV20250311317
2917,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250311451
2920,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250311892
2924,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250312275
2932,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250313361
2952,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250415894
2956,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRHV20250416932
2958,permit_class,knn,Commercial,0.6,nearest_neighbors,True,PRHV20250417239
3044,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRIR20250418048
3065,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRMAR20250205719
3081,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRMAR20250415249
3090,permit_class,knn,Commercial,1.0,nearest_neighbors,True,PRMFH20231251886
3094,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20231252649
3111,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20240833630
3114,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20240833648
3123,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250102276
3131,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250205191
3132,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250205284
3140,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250206811
3144,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250207110
3150,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250207411
3154,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250207866
3156,permit_class,knn,Residential-Multi-Family,0.75,nearest_neighbors,True,PRMFH20250207931
3158,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250208137
3159,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250208165
3161,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250208296
3165,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250208618
3169,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250308904
3174,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250309278
3177,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250309667
3178,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250309675
3183,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310151
3186,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310380
3190,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310801
3191,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310837
3193,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310938
3194,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310981
3195,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250310983
3205,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250311266
3207,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250311282
3210,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250311752
3228,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250312787
3237,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250313386
3239,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRMFH20250313445
3257,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250309746
3258,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250310122
3263,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250310815
3266,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250311076
3267,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250311375
3269,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250311865
3275,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250312457
3276,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250312458
3288,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250312501
3290,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250312526
3294,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250312603
3295,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250312765
3299,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250313068
3300,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250313119
3303,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250313157
3308,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250313310
3313,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250313345
3318,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250313474
3320,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250313511
3337,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250414806
3338,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250414825
3343,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250415142
3362,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250415750
3366,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250416003
3367,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250416160
3371,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250416367
3374,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250416376
3378,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250416674
3379,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250416683
3385,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRPL20250416981
3388,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250417516
3393,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRPL20250418094
3398,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20241147971
3399,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20241248906
3404,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250103557
3409,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250205839
3415,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250208203
3423,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250310102
3428,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250310410
3429,permit_class,knn,Residential-Multi-Family,0.6,nearest_neighbors,True,PRRF20250310417
3430,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250310484
3435,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250310769
3463,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312149
3476,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312579
3477,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312618
3481,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312717
3486,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312751
3488,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312760
3490,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312763
3499,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250312873
3507,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250312982
3516,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250313039
3520,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250313057
3532,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250313262
3541,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250313314
3544,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250313320
3549,permit_class,knn,Residential-Multi-Family,0.6666666666666666,nearest_neighbors,True,PRRF20250313335
3550,permit_class,knn,Residential-Multi-Family,0.6666666666666666,nearest_neighbors,True,PRRF20250313337
3552,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250313341
3554,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250313357
3561,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250313501
3564,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250313523
3565,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413544
3566,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413551
3567,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413556
3568,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413563
3574,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413611
3575,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413628
3583,permit_class,knn,Residential-Multi-Family,1.0,nearest_neighbors,True,PRRF20250413724
3596,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413927
3597,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413928
3598,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413950
3602,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250413986
3610,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414103
3615,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414229
3617,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414261
3620,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414283
3621,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414290
3622,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414293
3624,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414368
3633,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414611
3640,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414719
3646,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414875
3649,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250414959
3652,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250415034
3654,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250415061
3660,permit_class,knn,Res.1&2 or Guest House,1.0,nearest_neighbors,True,PRRF20250415197
